"No.","Time","Source","Destination","Protocol","Length","Info"
"2716","46.197010","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2717","46.197191","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2718","46.197400","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2719","46.197580","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2720","46.197760","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2721","46.197946","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2722","46.198123","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2723","46.198325","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2724","46.198602","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2725","46.198790","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2726","46.199277","192.168.0.118","74.125.173.70","QUIC","85","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2727","46.199578","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2728","46.199780","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2729","46.199981","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2730","46.200155","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2731","46.200329","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2732","46.200535","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2733","46.200717","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2734","46.200902","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2735","46.201080","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2736","46.201262","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2737","46.201467","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2738","46.202046","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2739","46.202329","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2740","46.202528","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2741","46.202729","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2742","46.202928","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2743","46.203101","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2744","46.203289","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2745","46.203470","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2746","46.203670","192.168.0.118","74.125.173.70","QUIC","85","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2747","46.203887","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2748","46.204073","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2749","46.204255","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2750","46.204788","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2751","46.205050","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2752","46.206172","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2753","46.206172","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2754","46.206477","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2755","46.206477","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2756","46.206477","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2757","46.206477","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2758","46.206477","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2759","46.206477","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2760","46.206762","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2761","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2762","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2763","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2764","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2765","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2766","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2767","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2768","46.206854","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2769","46.207014","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2770","46.207194","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2771","46.207307","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2772","46.207307","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2773","46.207307","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2774","46.207307","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2775","46.207307","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2776","46.207307","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2777","46.207359","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2778","46.207516","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2779","46.207672","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2780","46.207866","192.168.0.118","74.125.173.70","QUIC","80","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2781","46.208030","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2782","46.208191","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2783","46.208344","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2784","46.208505","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2785","46.208660","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2786","46.208826","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2787","46.209091","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2788","46.209276","192.168.0.118","74.125.173.70","QUIC","84","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2789","46.209444","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2790","46.209605","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2791","46.209761","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2792","46.209938","192.168.0.118","74.125.173.70","QUIC","79","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2793","46.210096","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2794","46.210274","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2795","46.210410","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2796","46.214127","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2797","46.214127","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2798","46.214127","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2799","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2800","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2801","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2802","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2803","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2804","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2805","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2806","46.214470","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2807","46.214632","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2808","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2809","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2810","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2811","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2812","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2813","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2814","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2815","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2816","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2817","46.214883","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2818","46.214938","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2819","46.215145","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2820","46.215294","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2821","46.215294","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2822","46.215294","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2823","46.215333","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2824","46.215463","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2825","46.215463","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2826","46.215463","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2827","46.215463","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2828","46.215463","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2829","46.215463","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2830","46.215487","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2831","46.215648","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2832","46.215695","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2833","46.215695","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2834","46.215695","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2835","46.215695","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2836","46.215695","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2837","46.215695","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2838","46.215695","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2839","46.215827","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2840","46.215933","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2841","46.215933","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2842","46.215933","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2843","46.215933","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2844","46.215933","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2845","46.216024","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2846","46.216309","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2847","46.216507","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2848","46.216761","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2849","46.217146","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2850","46.217365","192.168.0.118","74.125.173.70","QUIC","86","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2851","46.217572","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2852","46.217585","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2853","46.217585","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2854","46.217770","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2855","46.217831","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2856","46.217831","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2857","46.217831","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2858","46.217831","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2859","46.217831","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2860","46.217831","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2861","46.218000","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2862","46.218049","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2863","46.218049","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2864","46.218049","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2865","46.218049","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2866","46.218207","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2867","46.218209","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2868","46.218209","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2869","46.218209","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2870","46.218335","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2871","46.218415","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2872","46.218608","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2873","46.218796","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2874","46.218990","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2875","46.219200","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2876","46.219935","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2877","46.220261","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2878","46.220508","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2879","46.220696","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2880","46.220860","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2881","46.221016","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2882","46.221185","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2883","46.221356","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2884","46.221506","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2885","46.221693","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2886","46.221744","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"2887","46.221890","192.168.0.118","74.125.173.70","QUIC","86","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2888","46.222064","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
"2889","46.222588","192.168.0.118","74.125.173.70","QUIC","81","Protected Payload (KP0), DCID=4b1c00b8633ca2da"
