channel_id,timestamp,host_id,content_type,protocol,content_id,geo_location,user_id
6,2088-05-16 06:47:54,6,4,1,,1,1.0
6,2088-05-16 06:47:55,0,4,1,,1098,1.0
6,2088-05-16 06:47:56,141,4,1,,1,1.0
6,2088-05-16 06:47:57,42,4,1,,487,1.0
6,2088-05-16 06:47:58,0,4,1,,1,1.0
6,2088-05-16 06:47:59,117,4,1,,1,1.0
6,2088-05-16 06:48:00,82,4,1,,0,1.0
6,2088-05-16 06:48:01,96,4,1,,1407,1.0
6,2088-05-16 06:48:02,42,4,1,,487,1.0
6,2088-05-16 06:48:03,11,4,1,,1,1.0
6,2088-05-16 06:48:04,20,4,1,,1,1.0
6,2088-05-16 06:48:05,0,4,1,,1,1.0
6,2088-05-16 06:48:06,0,4,1,,182,1.0
6,2088-05-16 06:48:07,85,4,1,,706,1.0
6,2088-05-16 06:48:08,1,4,1,,1,1.0
6,2088-05-16 06:48:09,91,4,1,,1,1.0
6,2088-05-16 06:48:10,106,4,1,,1,1.0
6,2088-05-16 06:48:11,139,4,1,,361,1.0
6,2088-05-16 06:48:12,37,4,1,,1,1.0
6,2088-05-16 06:48:13,37,4,1,,1,1.0
6,2088-05-16 06:48:14,90,4,1,,1,1.0
6,2088-05-16 06:48:15,84,4,1,,1,1.0
6,2088-05-16 06:48:16,122,4,1,,1,1.0
6,2088-05-16 06:48:17,103,4,1,,1,1.0
6,2088-05-16 06:48:18,69,4,1,,0,1.0
6,2088-05-16 06:48:19,78,4,1,,1,1.0
6,2088-05-16 06:48:20,117,4,1,,1,1.0
6,2088-05-16 06:48:21,90,4,1,,1,1.0
6,2088-05-16 06:48:22,90,4,1,,1,1.0
6,2088-05-16 06:48:23,111,4,1,,1,1.0
6,2088-05-16 06:48:24,90,4,1,,1,1.0
6,2088-05-16 06:48:25,106,4,1,,1,1.0
6,2088-05-16 06:48:26,70,4,1,,1,1.0
6,2088-05-16 06:48:27,6,4,1,,1,1.0
6,2088-05-16 06:48:28,139,4,1,,1371,1.0
6,2088-05-16 06:48:29,135,4,1,,851,1.0
6,2088-05-16 06:48:30,92,4,1,,454,1.0
6,2088-05-16 06:48:31,133,4,1,,1,1.0
6,2088-05-16 06:48:32,106,4,1,,454,1.0
6,2088-05-16 06:48:33,99,4,1,,1,1.0
6,2088-05-16 06:48:34,29,4,1,,1,1.0
6,2088-05-16 06:48:35,37,4,1,,453,1.0
6,2088-05-16 06:48:36,109,4,1,,1,1.0
6,2088-05-16 06:48:37,99,4,1,,1,1.0
6,2088-05-16 06:48:38,1,4,1,,1,1.0
6,2088-05-16 06:48:39,11,4,1,,1,1.0
6,2088-05-16 06:48:40,91,4,1,,1,1.0
6,2088-05-16 06:48:41,19,4,1,,1,1.0
6,2088-05-16 06:48:42,117,4,1,,1,1.0
6,2088-05-16 06:48:43,122,4,1,,1,1.0
6,2088-05-16 06:48:44,122,4,1,,1,1.0
6,2088-05-16 06:48:45,78,4,1,,1,1.0
6,2088-05-16 06:48:46,37,4,1,,0,1.0
6,2088-05-16 06:48:47,1,4,1,,1254,1.0
6,2088-05-16 06:48:48,30,4,1,,1,1.0
6,2088-05-16 06:48:49,105,4,1,,1,1.0
6,2088-05-16 06:48:50,37,4,1,,1,1.0
6,2088-05-16 06:48:51,11,4,1,,1,1.0
6,2088-05-16 06:48:52,27,4,1,,1408,1.0
6,2088-05-16 06:48:53,122,4,1,,1,1.0
6,2088-05-16 06:48:54,0,4,1,,265,1.0
6,2088-05-16 06:48:55,116,4,1,,1,1.0
6,2088-05-16 06:48:56,6,4,1,,1408,1.0
6,2088-05-16 06:48:57,78,4,1,,1,1.0
6,2088-05-16 06:48:58,37,4,1,,734,1.0
6,2088-05-16 06:48:59,1,4,1,,1,1.0
6,2088-05-16 06:49:00,37,4,1,,1,1.0
6,2088-05-16 06:49:01,37,4,1,,1,1.0
6,2088-05-16 06:49:02,11,4,1,,1,1.0
6,2088-05-16 06:49:03,122,4,1,,1,1.0
6,2088-05-16 06:49:04,106,4,1,,1,1.0
6,2088-05-16 06:49:05,122,4,1,,1,1.0
6,2088-05-16 06:49:06,130,4,1,,1097,1.0
6,2088-05-16 06:49:07,92,4,1,,1,1.0
6,2088-05-16 06:49:08,139,4,1,,1,1.0
6,2088-05-16 06:49:09,116,4,1,,1,1.0
6,2088-05-16 06:49:10,102,4,1,,1,1.0
6,2088-05-16 06:49:11,27,4,1,,1,1.0
6,2088-05-16 06:49:12,55,4,1,,1,1.0
6,2088-05-16 06:49:13,69,4,1,,1,1.0
6,2088-05-16 06:49:14,104,4,1,,564,1.0
6,2088-05-16 06:49:15,84,4,1,,1,1.0
6,2088-05-16 06:49:16,117,4,1,,1,1.0
6,2088-05-16 06:49:17,27,4,1,,1,1.0
6,2088-05-16 06:49:18,11,4,1,,1,1.0
6,2088-05-16 06:49:19,106,4,1,,1,1.0
6,2088-05-16 06:49:20,0,4,1,,1,1.0
6,2088-05-16 06:49:21,122,4,1,,1,1.0
6,2088-05-16 06:49:22,84,4,1,,1,1.0
6,2088-05-16 06:49:23,117,4,1,,69,1.0
6,2088-05-16 06:49:24,69,4,1,,1,1.0
6,2088-05-16 06:49:25,102,4,1,,1488,1.0
6,2088-05-16 06:49:26,0,4,1,,1,1.0
6,2088-05-16 06:49:27,69,4,1,,1,1.0
6,2088-05-16 06:49:28,69,4,1,,1559,1.0
6,2088-05-16 06:49:29,69,4,1,,1,1.0
6,2088-05-16 06:49:30,0,4,1,,1,1.0
6,2088-05-16 06:49:31,90,4,1,,1,1.0
6,2088-05-16 06:49:32,139,4,1,,1,1.0
6,2088-05-16 06:49:33,96,4,1,,1,1.0
6,2088-05-16 06:49:34,139,4,1,,1,1.0
6,2088-05-16 06:49:35,0,4,1,,1,1.0
6,2088-05-16 06:49:36,72,4,1,,0,1.0
6,2088-05-16 06:49:37,11,4,1,,1,1.0
6,2088-05-16 06:49:38,78,4,1,,0,1.0
6,2088-05-16 06:49:39,131,4,1,,1,1.0
6,2088-05-16 06:49:40,102,4,1,,1488,1.0
6,2088-05-16 06:49:41,122,4,1,,1,1.0
6,2088-05-16 06:49:42,140,4,1,,1,1.0
6,2088-05-16 06:49:43,37,4,1,,1,1.0
6,2088-05-16 06:49:44,37,4,1,,453,1.0
6,2088-05-16 06:49:45,1,4,1,,1,1.0
6,2088-05-16 06:49:46,96,4,1,,1,1.0
6,2088-05-16 06:49:47,122,4,1,,1,1.0
6,2088-05-16 06:49:48,1,4,1,,455,1.0
6,2088-05-16 06:49:49,27,4,1,,1407,1.0
6,2088-05-16 06:49:50,102,4,1,,1,1.0
6,2088-05-16 06:49:51,49,4,1,,1,1.0
6,2088-05-16 06:49:52,114,4,1,,1,1.0
6,2088-05-16 06:49:53,84,4,1,,1,1.0
6,2088-05-16 06:49:54,82,4,1,,0,1.0
6,2088-05-16 06:49:55,90,4,1,,1,1.0
6,2088-05-16 06:49:56,84,4,1,,1,1.0
6,2088-05-16 06:49:57,84,4,1,,1,1.0
6,2088-05-16 06:49:58,11,4,1,,1,1.0
6,2088-05-16 06:49:59,122,4,1,,628,1.0
6,2088-05-16 06:50:00,147,4,1,,1,1.0
6,2088-05-16 06:50:01,69,4,1,,1,1.0
6,2088-05-16 06:50:02,96,4,1,,1,1.0
6,2088-05-16 06:50:03,47,4,1,,1,1.0
6,2088-05-16 06:50:04,0,4,1,,1,1.0
6,2088-05-16 06:50:05,139,4,1,,754,1.0
6,2088-05-16 06:50:06,90,4,1,,1,1.0
6,2088-05-16 06:50:07,99,4,1,,1,1.0
6,2088-05-16 06:50:08,117,4,1,,1,1.0
6,2088-05-16 06:50:09,117,4,1,,1,1.0
6,2088-05-16 06:50:10,84,4,1,,1,1.0
6,2088-05-16 06:50:11,1,4,1,,1,1.0
6,2088-05-16 06:50:12,0,4,1,,1265,1.0
6,2088-05-16 06:50:13,128,4,1,,1,1.0
6,2088-05-16 06:50:14,27,4,1,,1488,1.0
6,2088-05-16 06:50:15,96,4,1,,1,1.0
6,2088-05-16 06:50:16,117,4,1,,1,1.0
6,2088-05-16 06:50:17,78,4,1,,1,1.0
6,2088-05-16 06:50:18,135,4,1,,1,1.0
6,2088-05-16 06:50:19,0,4,1,,1265,1.0
6,2088-05-16 06:50:20,37,4,1,,1093,1.0
6,2088-05-16 06:50:21,84,4,1,,1,1.0
6,2088-05-16 06:50:22,27,4,1,,401,1.0
6,2088-05-16 06:50:23,122,4,1,,1,1.0
6,2088-05-16 06:50:24,27,4,1,,1,1.0
6,2088-05-16 06:50:25,42,4,1,,487,1.0
6,2088-05-16 06:50:26,96,4,1,,376,1.0
6,2088-05-16 06:50:27,116,4,1,,1,1.0
6,2088-05-16 06:50:28,70,4,1,,1,1.0
6,2088-05-16 06:50:29,139,4,1,,1371,1.0
6,2088-05-16 06:50:30,147,4,1,,0,1.0
6,2088-05-16 06:50:31,139,4,1,,1,1.0
6,2088-05-16 06:50:32,37,4,1,,1302,1.0
6,2088-05-16 06:50:33,49,4,1,,1,1.0
6,2088-05-16 06:50:34,96,4,1,,1,1.0
6,2088-05-16 06:50:35,0,4,1,,1,1.0
6,2088-05-16 06:50:36,82,4,1,,0,1.0
6,2088-05-16 06:50:37,115,4,1,,1,1.0
6,2088-05-16 06:50:38,27,4,1,,1,1.0
6,2088-05-16 06:50:39,139,4,1,,1371,1.0
6,2088-05-16 06:50:40,139,4,1,,1,1.0
6,2088-05-16 06:50:41,69,4,1,,1479,1.0
6,2088-05-16 06:50:42,27,4,1,,1,1.0
6,2088-05-16 06:50:43,122,4,1,,1,1.0
6,2088-05-16 06:50:44,37,4,1,,1,1.0
6,2088-05-16 06:50:45,96,4,1,,1,1.0
6,2088-05-16 06:50:46,15,4,1,,1,1.0
6,2088-05-16 06:50:47,37,4,1,,1,1.0
6,2088-05-16 06:50:48,122,4,1,,1,1.0
6,2088-05-16 06:50:49,90,4,1,,1,1.0
6,2088-05-16 06:50:50,69,4,1,,1,1.0
6,2088-05-16 06:50:51,0,4,1,,265,1.0
6,2088-05-16 06:50:52,0,4,1,,1,1.0
6,2088-05-16 06:50:53,0,4,1,,1098,1.0
6,2088-05-16 06:50:54,105,4,1,,1,1.0
6,2088-05-16 06:50:55,91,4,1,,1333,1.0
6,2088-05-16 06:50:56,116,4,1,,1,1.0
6,2088-05-16 06:50:57,117,4,1,,1,1.0
6,2088-05-16 06:50:58,122,4,1,,1,1.0
6,2088-05-16 06:50:59,2,4,1,,1093,1.0
6,2088-05-16 06:51:00,139,4,1,,1408,1.0
6,2088-05-16 06:51:01,1,4,1,,1,1.0
6,2088-05-16 06:51:02,1,4,1,,1,1.0
6,2088-05-16 06:51:03,1,4,1,,1,1.0
6,2088-05-16 06:51:04,94,4,1,,1,1.0
6,2088-05-16 06:51:05,96,4,1,,1,1.0
6,2088-05-16 06:51:06,91,4,1,,1,1.0
6,2088-05-16 06:51:07,72,4,1,,0,1.0
6,2088-05-16 06:51:08,0,4,1,,592,1.0
6,2088-05-16 06:51:09,96,4,1,,1,1.0
6,2088-05-16 06:51:10,96,4,1,,1,1.0
6,2088-05-16 06:51:11,27,4,1,,831,1.0
6,2088-05-16 06:51:12,139,4,1,,490,1.0
6,2088-05-16 06:51:13,122,4,1,,1,1.0
6,2088-05-16 06:51:14,78,4,1,,1,1.0
6,2088-05-16 06:51:15,0,4,1,,1,1.0
6,2088-05-16 06:51:16,122,4,1,,1,1.0
6,2088-05-16 06:51:17,139,4,1,,1348,1.0
6,2088-05-16 06:51:18,78,4,1,,1488,1.0
6,2088-05-16 06:51:19,115,4,1,,1,1.0
6,2088-05-16 06:51:20,12,4,1,,1,1.0
6,2088-05-16 06:51:21,140,4,1,,1,1.0
6,2088-05-16 06:51:22,1,4,1,,1,1.0
6,2088-05-16 06:51:23,90,4,1,,1,1.0
6,2088-05-16 06:51:24,69,4,1,,1,1.0
6,2088-05-16 06:51:25,99,4,1,,1,1.0
6,2088-05-16 06:51:26,78,4,1,,1,1.0
6,2088-05-16 06:51:27,111,4,1,,1,1.0
6,2088-05-16 06:51:28,96,4,1,,1,1.0
6,2088-05-16 06:51:29,109,4,1,,1,1.0
6,2088-05-16 06:51:30,105,4,1,,1,1.0
6,2088-05-16 06:51:31,102,4,1,,1,1.0
6,2088-05-16 06:51:32,122,4,1,,1,1.0
6,2088-05-16 06:51:33,96,4,1,,1,1.0
6,2088-05-16 06:51:34,96,4,1,,1,1.0
6,2088-05-16 06:51:35,11,4,1,,1457,1.0
6,2088-05-16 06:51:36,78,4,1,,1,1.0
6,2088-05-16 06:51:37,0,4,1,,1,1.0
6,2088-05-16 06:51:38,96,4,1,,1,1.0
6,2088-05-16 06:51:39,82,4,1,,1,1.0
6,2088-05-16 06:51:40,90,4,1,,0,1.0
6,2088-05-16 06:51:41,122,4,1,,1,1.0
6,2088-05-16 06:51:42,99,4,1,,1,1.0
6,2088-05-16 06:51:43,96,4,1,,1,1.0
6,2088-05-16 06:51:44,0,4,1,,1,1.0
6,2088-05-16 06:51:45,96,4,1,,1,1.0
6,2088-05-16 06:51:46,94,4,1,,1,1.0
6,2088-05-16 06:51:47,117,4,1,,1,1.0
6,2088-05-16 06:51:48,27,4,1,,487,1.0
6,2088-05-16 06:51:49,117,4,1,,1,1.0
6,2088-05-16 06:51:50,152,4,1,,706,1.0
6,2088-05-16 06:51:51,139,4,1,,1,1.0
6,2088-05-16 06:51:52,139,4,1,,754,1.0
6,2088-05-16 06:51:53,122,4,1,,1,1.0
6,2088-05-16 06:51:54,122,4,1,,1,1.0
6,2088-05-16 06:51:55,111,4,1,,1,1.0
6,2088-05-16 06:51:56,117,4,1,,69,1.0
6,2088-05-16 06:51:57,37,4,1,,1,1.0
6,2088-05-16 06:51:58,90,4,1,,1,1.0
6,2088-05-16 06:51:59,5,4,1,,1,1.0
6,2088-05-16 06:52:00,37,4,1,,1,1.0
6,2088-05-16 06:52:01,139,4,1,,893,1.0
6,2088-05-16 06:52:02,27,4,1,,1,1.0
6,2088-05-16 06:52:03,11,4,1,,1,1.0
6,2088-05-16 06:52:04,149,4,1,,0,1.0
6,2088-05-16 06:52:05,37,4,1,,1024,1.0
6,2088-05-16 06:52:06,139,4,1,,1,1.0
6,2088-05-16 06:52:07,103,4,1,,1,1.0
6,2088-05-16 06:52:08,2,4,1,,1093,1.0
6,2088-05-16 06:52:09,90,4,1,,1,1.0
6,2088-05-16 06:52:10,11,4,1,,1,1.0
6,2088-05-16 06:52:11,0,4,1,,1,1.0
6,2088-05-16 06:52:12,11,4,1,,1457,1.0
6,2088-05-16 06:52:13,37,4,1,,0,1.0
6,2088-05-16 06:52:14,0,4,1,,1,1.0
6,2088-05-16 06:52:15,69,4,1,,1,1.0
6,2088-05-16 06:52:16,149,4,1,,0,1.0
6,2088-05-16 06:52:17,92,4,1,,1,1.0
6,2088-05-16 06:52:18,92,4,1,,1,1.0
6,2088-05-16 06:52:19,132,4,1,,1,1.0
6,2088-05-16 06:52:20,117,4,1,,1,1.0
6,2088-05-16 06:52:21,55,4,1,,1481,1.0
6,2088-05-16 06:52:22,96,4,1,,1,1.0
6,2088-05-16 06:52:23,60,4,1,,0,1.0
6,2088-05-16 06:52:24,136,4,1,,1,1.0
6,2088-05-16 06:52:25,115,4,1,,1457,1.0
6,2088-05-16 06:52:26,54,4,1,,1134,1.0
6,2088-05-16 06:52:27,117,4,1,,1,1.0
6,2088-05-16 06:52:28,69,4,1,,1,1.0
6,2088-05-16 06:52:29,69,4,1,,1,1.0
6,2088-05-16 06:52:30,1,4,1,,204,1.0
6,2088-05-16 06:52:31,147,4,1,,1,1.0
6,2088-05-16 06:52:32,82,4,1,,1,1.0
6,2088-05-16 06:52:33,42,4,1,,1,1.0
6,2088-05-16 06:52:34,19,4,1,,1,1.0
6,2088-05-16 06:52:35,11,4,1,,1,1.0
6,2088-05-16 06:52:36,22,4,1,,1,1.0
6,2088-05-16 06:52:37,128,4,1,,1,1.0
6,2088-05-16 06:52:38,105,4,1,,1,1.0
6,2088-05-16 06:52:39,0,4,1,,498,1.0
6,2088-05-16 06:52:40,82,4,1,,1,1.0
6,2088-05-16 06:52:41,0,4,1,,265,1.0
6,2088-05-16 06:52:42,154,4,1,,1,1.0
6,2088-05-16 06:52:43,139,4,1,,1,1.0
6,2088-05-16 06:52:44,90,4,1,,1,1.0
6,2088-05-16 06:52:45,69,4,1,,1,1.0
6,2088-05-16 06:52:46,69,4,1,,0,1.0
6,2088-05-16 06:52:47,2,4,1,,1,1.0
6,2088-05-16 06:52:48,91,4,1,,1,1.0
6,2088-05-16 06:52:49,147,4,1,,1,1.0
6,2088-05-16 06:52:50,117,4,1,,1,1.0
6,2088-05-16 06:52:51,139,4,1,,1348,1.0
6,2088-05-16 06:52:52,27,4,1,,1,1.0
6,2088-05-16 06:52:53,43,4,1,,1,1.0
6,2088-05-16 06:52:54,131,4,1,,1,1.0
6,2088-05-16 06:52:55,96,4,1,,1,1.0
6,2088-05-16 06:52:56,72,4,1,,0,1.0
6,2088-05-16 06:52:57,91,4,1,,1,1.0
6,2088-05-16 06:52:58,91,4,1,,1,1.0
6,2088-05-16 06:52:59,0,4,1,,498,1.0
6,2088-05-16 06:53:00,92,4,1,,1,1.0
6,2088-05-16 06:53:01,42,4,1,,0,1.0
6,2088-05-16 06:53:02,78,4,1,,1,1.0
6,2088-05-16 06:53:03,92,4,1,,1,1.0
6,2088-05-16 06:53:04,42,4,1,,0,1.0
6,2088-05-16 06:53:05,128,4,1,,1,1.0
6,2088-05-16 06:53:06,82,4,1,,1,1.0
6,2088-05-16 06:53:07,103,4,1,,1,1.0
6,2088-05-16 06:53:08,84,4,1,,1,1.0
6,2088-05-16 06:53:09,91,4,1,,981,1.0
6,2088-05-16 06:53:10,96,4,1,,1,1.0
6,2088-05-16 06:53:11,0,4,1,,1,1.0
6,2088-05-16 06:53:12,0,4,1,,1,1.0
6,2088-05-16 06:53:13,96,4,1,,1,1.0
6,2088-05-16 06:53:14,104,4,1,,564,1.0
6,2088-05-16 06:53:15,0,4,1,,1,1.0
6,2088-05-16 06:53:16,0,4,1,,1,1.0
6,2088-05-16 06:53:17,109,4,1,,1,1.0
6,2088-05-16 06:53:18,106,4,1,,1,1.0
6,2088-05-16 06:53:19,84,4,1,,1,1.0
6,2088-05-16 06:53:20,84,4,1,,1,1.0
6,2088-05-16 06:53:21,99,4,1,,1,1.0
6,2088-05-16 06:53:22,55,4,1,,487,1.0
6,2088-05-16 06:53:23,19,4,1,,1,1.0
6,2088-05-16 06:53:24,49,4,1,,1,1.0
6,2088-05-16 06:53:25,117,4,1,,1,1.0
6,2088-05-16 06:53:26,70,4,1,,144,1.0
6,2088-05-16 06:53:27,82,4,1,,1,1.0
6,2088-05-16 06:53:28,5,4,1,,1046,1.0
6,2088-05-16 06:53:29,94,4,1,,1,1.0
6,2088-05-16 06:53:30,37,4,1,,318,1.0
6,2088-05-16 06:53:31,2,4,1,,1093,1.0
6,2088-05-16 06:53:32,1,4,1,,1,1.0
6,2088-05-16 06:53:33,1,4,1,,204,1.0
6,2088-05-16 06:53:34,37,4,1,,1,1.0
6,2088-05-16 06:53:35,69,4,1,,1,1.0
6,2088-05-16 06:53:36,99,4,1,,0,1.0
6,2088-05-16 06:53:37,102,4,1,,1488,1.0
6,2088-05-16 06:53:38,70,4,1,,1,1.0
6,2088-05-16 06:53:39,70,4,1,,1,1.0
6,2088-05-16 06:53:40,20,4,1,,1,1.0
6,2088-05-16 06:53:41,1,4,1,,1,1.0
6,2088-05-16 06:53:42,37,4,1,,1,1.0
6,2088-05-16 06:53:43,37,4,1,,318,1.0
6,2088-05-16 06:53:44,78,4,1,,1,1.0
6,2088-05-16 06:53:45,122,4,1,,1,1.0
6,2088-05-16 06:53:46,69,4,1,,1,1.0
6,2088-05-16 06:53:47,1,4,1,,1,1.0
6,2088-05-16 06:53:48,1,4,1,,1,1.0
6,2088-05-16 06:53:49,105,4,1,,1,1.0
6,2088-05-16 06:53:50,113,4,1,,1488,1.0
6,2088-05-16 06:53:51,122,4,1,,1,1.0
6,2088-05-16 06:53:52,90,4,1,,1,1.0
6,2088-05-16 06:53:53,139,4,1,,1,1.0
6,2088-05-16 06:53:54,90,4,1,,1,1.0
6,2088-05-16 06:53:55,101,4,1,,1,1.0
6,2088-05-16 06:53:56,99,4,1,,1,1.0
6,2088-05-16 06:53:57,20,4,1,,1,1.0
6,2088-05-16 06:53:58,114,4,1,,1,1.0
6,2088-05-16 06:53:59,139,4,1,,1,1.0
6,2088-05-16 06:54:00,78,4,1,,1,1.0
6,2088-05-16 06:54:01,27,4,1,,1,1.0
6,2088-05-16 06:54:02,114,4,1,,872,1.0
6,2088-05-16 06:54:03,25,4,1,,1348,1.0
6,2088-05-16 06:54:04,1,4,1,,1,1.0
6,2088-05-16 06:54:05,69,4,1,,1348,1.0
6,2088-05-16 06:54:06,70,4,1,,1,1.0
6,2088-05-16 06:54:07,0,4,1,,1,1.0
6,2088-05-16 06:54:08,0,4,1,,1408,1.0
6,2088-05-16 06:54:09,99,4,1,,1,1.0
6,2088-05-16 06:54:10,115,4,1,,1,1.0
6,2088-05-16 06:54:11,0,4,1,,1,1.0
6,2088-05-16 06:54:12,1,4,1,,1440,1.0
6,2088-05-16 06:54:13,91,4,1,,1,1.0
6,2088-05-16 06:54:14,27,4,1,,754,1.0
6,2088-05-16 06:54:15,1,4,1,,0,1.0
6,2088-05-16 06:54:16,122,4,1,,1,1.0
6,2088-05-16 06:54:17,27,4,1,,1,1.0
6,2088-05-16 06:54:18,0,4,1,,1098,1.0
6,2088-05-16 06:54:19,1,4,1,,734,1.0
6,2088-05-16 06:54:20,1,4,1,,631,1.0
6,2088-05-16 06:54:21,27,4,1,,1,1.0
6,2088-05-16 06:54:22,140,4,1,,1,1.0
6,2088-05-16 06:54:23,1,4,1,,1,1.0
6,2088-05-16 06:54:24,11,4,1,,1,1.0
6,2088-05-16 06:54:25,122,4,1,,1372,1.0
6,2088-05-16 06:54:26,0,4,1,,1,1.0
6,2088-05-16 06:54:27,49,4,1,,1,1.0
6,2088-05-16 06:54:28,37,4,1,,1093,1.0
6,2088-05-16 06:54:29,0,4,1,,1,1.0
6,2088-05-16 06:54:30,69,4,1,,1,1.0
6,2088-05-16 06:54:31,11,4,1,,1,1.0
6,2088-05-16 06:54:32,11,4,1,,1,1.0
6,2088-05-16 06:54:33,105,4,1,,1,1.0
6,2088-05-16 06:54:34,1,4,1,,1,1.0
6,2088-05-16 06:54:35,92,4,1,,1,1.0
6,2088-05-16 06:54:36,122,4,1,,1,1.0
6,2088-05-16 06:54:37,122,4,1,,1,1.0
6,2088-05-16 06:54:38,122,4,1,,1423,1.0
6,2088-05-16 06:54:39,139,4,1,,1,1.0
6,2088-05-16 06:54:40,0,4,1,,1,1.0
6,2088-05-16 06:54:41,37,4,1,,1,1.0
6,2088-05-16 06:54:42,96,4,1,,376,1.0
6,2088-05-16 06:54:43,37,4,1,,1,1.0
6,2088-05-16 06:54:44,1,4,1,,1,1.0
6,2088-05-16 06:54:45,122,4,1,,0,1.0
6,2088-05-16 06:54:46,60,4,1,,1,1.0
6,2088-05-16 06:54:47,27,4,1,,1,1.0
6,2088-05-16 06:54:48,0,4,1,,498,1.0
6,2088-05-16 06:54:49,105,4,1,,1,1.0
6,2088-05-16 06:54:50,99,4,1,,0,1.0
6,2088-05-16 06:54:51,90,4,1,,1,1.0
6,2088-05-16 06:54:52,99,4,1,,610,1.0
6,2088-05-16 06:54:53,11,4,1,,1457,1.0
6,2088-05-16 06:54:54,37,4,1,,318,1.0
6,2088-05-16 06:54:55,60,4,1,,1,1.0
6,2088-05-16 06:54:56,1,4,1,,167,1.0
6,2088-05-16 06:54:57,0,4,1,,1450,1.0
6,2088-05-16 06:54:58,11,4,1,,1457,1.0
6,2088-05-16 06:54:59,1,4,1,,0,1.0
6,2088-05-16 06:55:00,11,4,1,,1,1.0
6,2088-05-16 06:55:01,20,4,1,,1,1.0
6,2088-05-16 06:55:02,122,4,1,,1,1.0
6,2088-05-16 06:55:03,78,4,1,,1488,1.0
6,2088-05-16 06:55:04,114,4,1,,1,1.0
6,2088-05-16 06:55:05,96,4,1,,1407,1.0
6,2088-05-16 06:55:06,69,4,1,,1142,1.0
6,2088-05-16 06:55:07,0,4,1,,1,1.0
6,2088-05-16 06:55:08,69,4,1,,1407,1.0
6,2088-05-16 06:55:09,49,4,1,,1,1.0
6,2088-05-16 06:55:10,90,4,1,,1,1.0
6,2088-05-16 06:55:11,12,4,1,,1,1.0
6,2088-05-16 06:55:12,109,4,1,,1215,1.0
6,2088-05-16 06:55:13,122,4,1,,1,1.0
6,2088-05-16 06:55:14,0,4,1,,1,1.0
6,2088-05-16 06:55:15,0,4,1,,55,1.0
6,2088-05-16 06:55:16,122,4,1,,1,1.0
6,2088-05-16 06:55:17,122,4,1,,1,1.0
6,2088-05-16 06:55:18,4,4,1,,1,1.0
6,2088-05-16 06:55:19,0,4,1,,1,1.0
6,2088-05-16 06:55:20,0,4,1,,1,1.0
6,2088-05-16 06:55:21,0,4,1,,1,1.0
6,2088-05-16 06:55:22,0,4,1,,1,1.0
6,2088-05-16 06:55:23,37,4,1,,1,1.0
6,2088-05-16 06:55:24,37,4,1,,1,1.0
6,2088-05-16 06:55:25,20,4,1,,1,1.0
6,2088-05-16 06:55:26,0,4,1,,1,1.0
6,2088-05-16 06:55:27,37,4,1,,1302,1.0
6,2088-05-16 06:55:28,149,4,1,,0,1.0
6,2088-05-16 06:55:29,84,4,1,,1,1.0
6,2088-05-16 06:55:30,82,4,1,,0,1.0
6,2088-05-16 06:55:31,72,4,1,,0,1.0
6,2088-05-16 06:55:32,0,4,1,,1,1.0
6,2088-05-16 06:55:33,1,4,1,,1,1.0
6,2088-05-16 06:55:34,0,4,1,,1,1.0
6,2088-05-16 06:55:35,139,4,1,,1,1.0
6,2088-05-16 06:55:36,0,4,1,,55,1.0
6,2088-05-16 06:55:37,96,4,1,,1,1.0
6,2088-05-16 06:55:38,11,4,1,,1,1.0
6,2088-05-16 06:55:39,147,4,1,,1,1.0
6,2088-05-16 06:55:40,114,4,1,,1,1.0
6,2088-05-16 06:55:41,122,4,1,,1,1.0
6,2088-05-16 06:55:42,122,4,1,,1,1.0
6,2088-05-16 06:55:43,69,4,1,,1,1.0
6,2088-05-16 06:55:44,69,4,1,,1,1.0
6,2088-05-16 06:55:45,0,4,1,,1,1.0
6,2088-05-16 06:55:46,122,4,1,,1,1.0
6,2088-05-16 06:55:47,90,4,1,,1066,1.0
6,2088-05-16 06:55:48,1,4,1,,1,1.0
6,2088-05-16 06:55:49,139,4,1,,1,1.0
6,2088-05-16 06:55:50,84,4,1,,1,1.0
6,2088-05-16 06:55:51,139,4,1,,1,1.0
6,2088-05-16 06:55:52,0,4,1,,1,1.0
6,2088-05-16 06:55:53,0,4,1,,1,1.0
6,2088-05-16 06:55:54,122,4,1,,1,1.0
6,2088-05-16 06:55:55,132,4,1,,1,1.0
6,2088-05-16 06:55:56,0,4,1,,1,1.0
6,2088-05-16 06:55:57,0,4,1,,1,1.0
6,2088-05-16 06:55:58,11,4,1,,1,1.0
6,2088-05-16 06:55:59,11,4,1,,1457,1.0
6,2088-05-16 06:56:00,11,4,1,,1457,1.0
6,2088-05-16 06:56:01,109,4,1,,1,1.0
6,2088-05-16 06:56:02,130,4,1,,1097,1.0
6,2088-05-16 06:56:03,0,4,1,,592,1.0
6,2088-05-16 06:56:04,37,4,1,,1,1.0
6,2088-05-16 06:56:05,20,4,1,,1,1.0
6,2088-05-16 06:56:06,122,4,1,,1,1.0
6,2088-05-16 06:56:07,0,4,1,,1,1.0
6,2088-05-16 06:56:08,1,4,1,,1,1.0
6,2088-05-16 06:56:09,0,4,1,,1,1.0
