channel_id,timestamp,host_id,content_type,protocol,content_id,geo_location,user_id
43201,2,2088-05-18 04:28:43 ,123,4,1,,688,7.0
84215,2,2088-05-18 04:28:50 ,123,4,1,,688,7.0
79536,0,2088-05-18 04:28:51 ,156,8,1,,772,0.0
37246,2,2088-05-18 04:28:56 ,123,4,1,,688,7.0
37247,2,2088-05-18 04:29:03 ,123,4,1,,688,7.0
75589,2,2088-05-18 04:29:10 ,123,4,1,,688,7.0
57956,2,2088-05-18 04:29:16 ,123,4,1,,688,7.0
54986,2,2088-05-18 04:29:23 ,123,4,1,,688,7.0
75590,2,2088-05-18 04:29:29 ,123,4,1,,688,7.0
75471,2,2088-05-18 04:29:35 ,123,4,1,,688,7.0
52049,2,2088-05-18 04:29:42 ,123,4,1,,688,7.0
54100,0,2088-05-18 04:29:47 ,124,8,1,,376,1.0
22488,2,2088-05-18 04:29:48 ,123,4,1,,688,7.0
84278,2,2088-05-18 04:29:55 ,123,4,1,,688,7.0
13444,2,2088-05-18 04:30:01 ,123,4,1,,688,7.0
28327,2,2088-05-18 04:30:08 ,123,4,1,,688,7.0
10587,2,2088-05-18 04:30:15 ,123,4,1,,688,7.0
60784,2,2088-05-18 04:30:21 ,123,4,1,,688,7.0
58005,2,2088-05-18 04:30:28 ,123,4,1,,688,7.0
34253,2,2088-05-18 04:30:34 ,123,4,1,,688,7.0
4633,2,2088-05-18 04:30:41 ,123,4,1,,688,7.0
31229,2,2088-05-18 04:30:48 ,123,4,1,,688,7.0
75449,2,2088-05-18 04:30:54 ,123,4,1,,688,7.0
16558,2,2088-05-18 04:31:01 ,123,4,1,,688,7.0
84279,2,2088-05-18 04:31:08 ,123,4,1,,688,7.0
22536,2,2088-05-18 04:31:15 ,123,4,1,,688,7.0
55025,2,2088-05-18 04:31:22 ,123,4,1,,688,7.0
72644,2,2088-05-18 04:31:28 ,123,4,1,,688,7.0
43158,2,2088-05-18 04:31:35 ,123,4,1,,688,7.0
37201,2,2088-05-18 04:31:42 ,123,4,1,,688,7.0
63714,2,2088-05-18 04:31:48 ,123,4,1,,688,7.0
55026,2,2088-05-18 04:31:55 ,123,4,1,,688,7.0
52027,2,2088-05-18 04:32:01 ,123,4,1,,688,7.0
46154,2,2088-05-18 04:32:08 ,123,4,1,,688,7.0
4765,2,2088-05-18 04:32:14 ,123,4,1,,688,7.0
84302,2,2088-05-18 04:32:21 ,123,4,1,,688,7.0
52028,2,2088-05-18 04:32:27 ,123,4,1,,688,7.0
40177,2,2088-05-18 04:32:34 ,123,4,1,,688,7.0
13498,2,2088-05-18 04:32:40 ,123,4,1,,688,7.0
77615,0,2088-05-18 04:32:47 ,156,2,1,,1,13.0
40178,2,2088-05-18 04:32:47 ,123,4,1,,688,7.0
69665,2,2088-05-18 04:32:53 ,123,4,1,,688,7.0
34254,2,2088-05-18 04:32:59 ,123,4,1,,688,7.0
34226,2,2088-05-18 04:33:07 ,123,4,1,,688,7.0
4655,2,2088-05-18 04:33:13 ,123,4,1,,688,7.0
51980,2,2088-05-18 04:33:20 ,123,4,1,,688,7.0
35277,1,2088-05-18 04:33:23 ,156,6,0,,1085,
69666,2,2088-05-18 04:33:26 ,123,4,1,,688,7.0
1657,1,2088-05-18 04:33:32 ,156,6,0,,1085,
10588,2,2088-05-18 04:33:33 ,123,4,1,,688,7.0
77612,0,2088-05-18 04:33:34 ,156,2,1,,1,13.0
31202,2,2088-05-18 04:33:39 ,123,4,1,,688,7.0
34227,2,2088-05-18 04:33:46 ,123,4,1,,688,7.0
55027,2,2088-05-18 04:33:53 ,123,4,1,,688,7.0
10532,2,2088-05-18 04:34:00 ,123,4,1,,688,7.0
4766,2,2088-05-18 04:34:06 ,123,4,1,,688,7.0
63715,2,2088-05-18 04:34:13 ,123,4,1,,688,7.0
1754,2,2088-05-18 04:34:20 ,123,4,1,,688,7.0
84303,2,2088-05-18 04:34:27 ,123,4,1,,688,7.0
67664,0,2088-05-18 04:34:31 ,156,2,1,,1,13.0
52050,2,2088-05-18 04:34:33 ,123,4,1,,688,7.0
42191,0,2088-05-18 04:34:38 ,156,2,1,,1,13.0
69790,2,2088-05-18 04:34:39 ,123,4,1,,688,7.0
84280,2,2088-05-18 04:34:46 ,123,4,1,,688,7.0
28368,2,2088-05-18 04:34:53 ,123,4,1,,688,7.0
87248,2,2088-05-18 04:34:59 ,123,4,1,,688,7.0
10548,2,2088-05-18 04:35:05 ,123,4,1,,688,7.0
81368,2,2088-05-18 04:35:13 ,123,4,1,,688,7.0
7654,2,2088-05-18 04:35:20 ,123,4,1,,688,7.0
73648,0,2088-05-18 04:35:24 ,156,2,1,,1,13.0
40127,2,2088-05-18 04:35:26 ,123,4,1,,688,7.0
87209,2,2088-05-18 04:35:33 ,123,4,1,,688,7.0
42182,0,2088-05-18 04:35:37 ,156,2,1,,1,13.0
51981,2,2088-05-18 04:35:40 ,123,4,1,,688,7.0
55052,2,2088-05-18 04:35:47 ,123,4,1,,688,7.0
34228,2,2088-05-18 04:35:53 ,123,4,1,,688,7.0
81332,2,2088-05-18 04:36:00 ,123,4,1,,688,7.0
28328,2,2088-05-18 04:36:07 ,123,4,1,,688,7.0
25508,2,2088-05-18 04:36:13 ,123,4,1,,688,7.0
72572,2,2088-05-18 04:36:20 ,123,4,1,,688,7.0
84304,2,2088-05-18 04:36:21 ,123,4,1,,128,7.0
26536,0,2088-05-18 04:36:24 ,156,2,1,,1,13.0
34229,2,2088-05-18 04:36:26 ,123,4,1,,688,7.0
16540,2,2088-05-18 04:36:34 ,123,4,1,,688,7.0
861,0,2088-05-18 04:36:36 ,156,2,1,,1,13.0
7675,2,2088-05-18 04:36:40 ,123,4,1,,688,7.0
78517,2,2088-05-18 04:36:47 ,123,4,1,,688,7.0
7553,2,2088-05-18 04:36:54 ,123,4,1,,688,7.0
37255,2,2088-05-18 04:37:00 ,123,4,1,,688,7.0
34230,2,2088-05-18 04:37:07 ,123,4,1,,688,7.0
69667,2,2088-05-18 04:37:14 ,123,4,1,,688,7.0
75591,2,2088-05-18 04:37:21 ,123,4,1,,688,7.0
66709,2,2088-05-18 04:37:28 ,123,4,1,,688,7.0
40233,0,2088-05-18 04:37:32 ,156,2,1,,1,13.0
51063,0,2088-05-18 04:37:34 ,156,2,1,,1,13.0
55091,2,2088-05-18 04:37:35 ,123,4,1,,688,7.0
57973,2,2088-05-18 04:37:42 ,123,4,1,,688,7.0
58006,2,2088-05-18 04:37:48 ,123,4,1,,688,7.0
43112,2,2088-05-18 04:37:55 ,123,4,1,,688,7.0
25372,2,2088-05-18 04:38:11 ,123,4,1,,688,7.0
72557,2,2088-05-18 04:38:21 ,123,4,1,,688,7.0
78518,2,2088-05-18 04:38:27 ,123,4,1,,688,7.0
63716,0,2088-05-18 04:38:31 ,156,2,1,,1,13.0
19531,2,2088-05-18 04:38:34 ,123,4,1,,688,7.0
45161,0,2088-05-18 04:38:37 ,156,2,1,,1,13.0
46155,2,2088-05-18 04:38:40 ,123,4,1,,688,7.0
22465,0,2088-05-18 04:38:46 ,156,8,1,,1083,0.0
75472,2,2088-05-18 04:38:48 ,123,4,1,,688,7.0
38165,0,2088-05-18 04:38:52 ,156,8,1,,1,0.0
55053,2,2088-05-18 04:38:54 ,123,4,1,,688,7.0
69809,2,2088-05-18 04:39:01 ,123,4,1,,688,7.0
31185,2,2088-05-18 04:39:08 ,123,4,1,,688,7.0
60785,2,2088-05-18 04:39:14 ,123,4,1,,688,7.0
25353,2,2088-05-18 04:39:20 ,123,4,1,,688,7.0
45984,0,2088-05-18 04:39:26 ,156,2,1,,1,13.0
49029,2,2088-05-18 04:39:27 ,123,4,1,,688,7.0
87249,2,2088-05-18 04:39:34 ,123,4,1,,688,7.0
48121,0,2088-05-18 04:39:36 ,156,2,1,,1,13.0
48955,2,2088-05-18 04:39:40 ,123,4,1,,688,7.0
60845,2,2088-05-18 04:39:47 ,123,4,1,,688,7.0
58007,2,2088-05-18 04:39:53 ,123,4,1,,688,7.0
30378,0,2088-05-18 04:39:57 ,156,5,1,,1,2.0
71748,0,2088-05-18 04:39:57 ,156,5,1,,1,2.0
15565,0,2088-05-18 04:39:57 ,156,5,1,,1,2.0
3765,0,2088-05-18 04:39:57 ,156,5,1,,1,2.0
66757,2,2088-05-18 04:39:59 ,123,4,1,,688,7.0
18611,0,2088-05-18 04:40:01 ,156,5,1,,1,2.0
15574,0,2088-05-18 04:40:02 ,156,5,1,,1,2.0
24568,0,2088-05-18 04:40:03 ,156,5,1,,1,2.0
69706,2,2088-05-18 04:40:06 ,123,4,1,,688,7.0
48956,2,2088-05-18 04:40:13 ,123,4,1,,688,7.0
55054,2,2088-05-18 04:40:19 ,123,4,1,,688,7.0
75450,0,2088-05-18 04:40:22 ,156,2,1,,1,13.0
87250,2,2088-05-18 04:40:26 ,123,4,1,,688,7.0
87273,2,2088-05-18 04:40:33 ,123,4,1,,688,7.0
27482,0,2088-05-18 04:40:35 ,156,2,1,,1,13.0
25509,2,2088-05-18 04:40:40 ,123,4,1,,688,7.0
1596,2,2088-05-18 04:40:46 ,123,4,1,,688,7.0
66636,2,2088-05-18 04:40:53 ,123,4,1,,688,7.0
10493,2,2088-05-18 04:40:59 ,123,4,1,,688,7.0
54987,2,2088-05-18 04:41:05 ,123,4,1,,688,7.0
66637,2,2088-05-18 04:41:12 ,123,4,1,,688,7.0
46156,2,2088-05-18 04:41:19 ,123,4,1,,688,7.0
28381,0,2088-05-18 04:41:23 ,156,2,1,,1,13.0
40128,2,2088-05-18 04:41:26 ,123,4,1,,688,7.0
43140,2,2088-05-18 04:41:32 ,123,4,1,,688,7.0
51064,0,2088-05-18 04:41:37 ,156,2,1,,1,13.0
4611,0,2088-05-18 04:41:37 ,156,2,1,,1,13.0
60846,2,2088-05-18 04:41:39 ,123,4,1,,688,7.0
45985,2,2088-05-18 04:41:45 ,123,4,1,,688,7.0
66739,2,2088-05-18 04:41:52 ,123,4,1,,688,7.0
84225,2,2088-05-18 04:41:58 ,123,4,1,,688,7.0
69668,2,2088-05-18 04:42:05 ,123,4,1,,688,7.0
34231,2,2088-05-18 04:42:11 ,123,4,1,,688,7.0
66638,2,2088-05-18 04:42:17 ,123,4,1,,688,7.0
22512,0,2088-05-18 04:42:23 ,156,2,1,,1,13.0
60786,2,2088-05-18 04:42:24 ,123,4,1,,688,7.0
46069,2,2088-05-18 04:42:30 ,123,4,1,,688,7.0
78479,0,2088-05-18 04:42:30 ,156,2,1,,1,13.0
54122,0,2088-05-18 04:42:35 ,156,2,1,,1,13.0
81333,2,2088-05-18 04:42:37 ,123,4,1,,688,7.0
52051,2,2088-05-18 04:42:44 ,123,4,1,,688,7.0
7688,2,2088-05-18 04:42:50 ,123,4,1,,688,7.0
69791,2,2088-05-18 04:42:57 ,123,4,1,,688,7.0
10494,2,2088-05-18 04:43:03 ,123,4,1,,688,7.0
60804,2,2088-05-18 04:43:10 ,123,4,1,,688,7.0
49064,2,2088-05-18 04:43:16 ,123,4,1,,688,7.0
22489,2,2088-05-18 04:43:23 ,123,4,1,,688,7.0
63753,0,2088-05-18 04:43:26 ,156,2,1,,1,13.0
81334,2,2088-05-18 04:43:29 ,123,4,1,,688,7.0
12552,0,2088-05-18 04:43:34 ,156,2,1,,1,13.0
78519,2,2088-05-18 04:43:36 ,123,4,1,,688,7.0
52029,2,2088-05-18 04:43:42 ,123,4,1,,688,7.0
60787,2,2088-05-18 04:43:49 ,123,4,1,,688,7.0
87274,2,2088-05-18 04:43:55 ,123,4,1,,688,7.0
22513,2,2088-05-18 04:44:02 ,123,4,1,,688,7.0
34232,2,2088-05-18 04:44:08 ,123,4,1,,688,7.0
10533,2,2088-05-18 04:44:15 ,123,4,1,,688,7.0
86287,0,2088-05-18 04:44:19 ,156,8,1,,1083,0.0
37256,2,2088-05-18 04:44:21 ,123,4,1,,688,7.0
55070,0,2088-05-18 04:44:25 ,156,2,1,,1,13.0
31230,2,2088-05-18 04:44:28 ,123,4,1,,688,7.0
30379,0,2088-05-18 04:44:33 ,156,2,1,,1,13.0
22490,2,2088-05-18 04:44:35 ,123,4,1,,688,7.0
37257,2,2088-05-18 04:44:41 ,123,4,1,,688,7.0
48957,2,2088-05-18 04:44:48 ,123,4,1,,688,7.0
31203,2,2088-05-18 04:44:54 ,123,4,1,,688,7.0
37131,2,2088-05-18 04:45:00 ,123,4,1,,688,7.0
84305,2,2088-05-18 04:45:07 ,123,4,1,,688,7.0
78480,2,2088-05-18 04:45:13 ,123,4,1,,688,7.0
4634,2,2088-05-18 04:45:20 ,123,4,1,,688,7.0
19410,0,2088-05-18 04:45:22 ,156,2,1,,1,13.0
69810,2,2088-05-18 04:45:27 ,123,4,1,,688,7.0
58008,2,2088-05-18 04:45:33 ,123,4,1,,688,7.0
42186,0,2088-05-18 04:45:37 ,156,2,1,,1,13.0
37158,2,2088-05-18 04:45:40 ,123,4,1,,688,7.0
1755,2,2088-05-18 04:45:46 ,123,4,1,,688,7.0
7655,0,2088-05-18 04:45:47 ,156,8,1,,1,0.0
57957,2,2088-05-18 04:45:53 ,123,4,1,,688,7.0
46157,2,2088-05-18 04:46:00 ,123,4,1,,688,7.0
75540,2,2088-05-18 04:46:06 ,123,4,1,,688,7.0
51982,2,2088-05-18 04:46:13 ,123,4,1,,688,7.0
37159,2,2088-05-18 04:46:19 ,123,4,1,,688,7.0
40234,2,2088-05-18 04:46:26 ,123,4,1,,688,7.0
86290,0,2088-05-18 04:46:30 ,156,2,1,,1,13.0
60788,2,2088-05-18 04:46:33 ,123,4,1,,688,7.0
15575,0,2088-05-18 04:46:37 ,156,2,1,,1,13.0
78551,2,2088-05-18 04:46:39 ,123,4,1,,688,7.0
49001,2,2088-05-18 04:46:47 ,123,4,1,,688,7.0
3755,2,2088-05-18 04:46:50 ,123,4,1,,974,7.0
57958,2,2088-05-18 04:46:53 ,123,4,1,,688,7.0
80458,2,2088-05-18 04:46:57 ,123,4,1,,974,7.0
84281,2,2088-05-18 04:47:00 ,123,4,1,,688,7.0
39274,2,2088-05-18 04:47:03 ,123,4,1,,974,7.0
40129,2,2088-05-18 04:47:07 ,123,4,1,,688,7.0
51072,2,2088-05-18 04:47:10 ,123,4,1,,974,7.0
48107,2,2088-05-18 04:47:17 ,123,4,1,,974,7.0
1658,2,2088-05-18 04:47:17 ,123,4,1,,688,7.0
45168,2,2088-05-18 04:47:23 ,123,4,1,,974,7.0
22466,2,2088-05-18 04:47:24 ,123,4,1,,688,7.0
12559,2,2088-05-18 04:47:30 ,123,4,1,,974,7.0
13499,2,2088-05-18 04:47:31 ,123,4,1,,688,7.0
45169,0,2088-05-18 04:47:32 ,156,2,1,,1,13.0
27499,0,2088-05-18 04:47:33 ,156,2,1,,1,13.0
62807,2,2088-05-18 04:47:36 ,123,4,1,,974,7.0
72669,2,2088-05-18 04:47:38 ,123,4,1,,688,7.0
45153,2,2088-05-18 04:47:43 ,123,4,1,,974,7.0
28413,2,2088-05-18 04:47:44 ,123,4,1,,688,7.0
24556,2,2088-05-18 04:47:49 ,123,4,1,,974,7.0
7589,2,2088-05-18 04:47:51 ,123,4,1,,688,7.0
65739,2,2088-05-18 04:47:56 ,123,4,1,,974,7.0
55092,2,2088-05-18 04:47:57 ,123,4,1,,688,7.0
80454,2,2088-05-18 04:48:03 ,123,4,1,,974,7.0
1597,2,2088-05-18 04:48:04 ,123,4,1,,688,7.0
27496,2,2088-05-18 04:48:09 ,123,4,1,,974,7.0
75541,2,2088-05-18 04:48:10 ,123,4,1,,688,7.0
33246,2,2088-05-18 04:48:16 ,123,4,1,,974,7.0
37160,2,2088-05-18 04:48:17 ,123,4,1,,688,7.0
71749,2,2088-05-18 04:48:22 ,123,4,1,,974,7.0
63754,2,2088-05-18 04:48:24 ,123,4,1,,688,7.0
843,0,2088-05-18 04:48:28 ,156,2,1,,1,13.0
48115,2,2088-05-18 04:48:29 ,123,4,1,,974,7.0
78552,2,2088-05-18 04:48:30 ,123,4,1,,688,7.0
69732,0,2088-05-18 04:48:31 ,156,0,1,,767,13.0
43202,0,2088-05-18 04:48:31 ,156,0,1,,767,13.0
43159,0,2088-05-18 04:48:31 ,156,0,1,,767,13.0
69733,0,2088-05-18 04:48:31 ,156,0,1,,767,13.0
60805,0,2088-05-18 04:48:31 ,156,0,1,,767,13.0
10534,0,2088-05-18 04:48:31 ,156,0,1,,767,13.0
49030,0,2088-05-18 04:48:31 ,156,0,1,,767,13.0
55093,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
66710,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
4656,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
81425,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
43160,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
10535,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
22491,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
78481,0,2088-05-18 04:48:32 ,156,0,1,,767,13.0
63717,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
84216,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
81335,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
81426,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
78553,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
40235,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
75567,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
84307,0,2088-05-18 04:48:33 ,156,0,1,,767,13.0
49065,0,2088-05-18 04:48:34 ,156,0,1,,767,13.0
84306,0,2088-05-18 04:48:34 ,156,0,1,,767,13.0
7554,0,2088-05-18 04:48:34 ,156,0,1,,767,13.0
75568,0,2088-05-18 04:48:34 ,156,0,1,,767,13.0
25532,0,2088-05-18 04:48:34 ,156,0,1,,767,13.0
31231,0,2088-05-18 04:48:34 ,156,0,1,,767,13.0
63755,0,2088-05-18 04:48:34 ,156,0,1,,767,13.0
43141,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
31186,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
60847,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
72645,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
28329,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
16559,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
51983,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
37258,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
34159,0,2088-05-18 04:48:35 ,156,0,1,,767,13.0
51953,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
81336,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
66711,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
60806,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
72646,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
55055,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
6727,2,2088-05-18 04:48:36 ,123,4,1,,974,7.0
7590,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
75542,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
28414,0,2088-05-18 04:48:36 ,156,0,1,,767,13.0
84308,0,2088-05-18 04:48:37 ,156,0,1,,767,13.0
10567,0,2088-05-18 04:48:37 ,156,0,1,,767,13.0
7555,0,2088-05-18 04:48:37 ,156,0,1,,767,13.0
22514,2,2088-05-18 04:48:37 ,123,4,1,,688,7.0
31232,0,2088-05-18 04:48:37 ,156,0,1,,767,13.0
60807,0,2088-05-18 04:48:37 ,156,0,1,,767,13.0
7556,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
31187,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
84217,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
46158,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
25533,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
69734,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
66639,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
28415,0,2088-05-18 04:48:38 ,156,0,1,,767,13.0
51984,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
57974,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
43203,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
69811,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
87251,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
37132,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
66712,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
19412,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
7557,0,2088-05-18 04:48:39 ,156,0,1,,767,13.0
22492,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
19411,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
78482,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
16510,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
84282,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
46159,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
4658,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
60896,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
87210,0,2088-05-18 04:48:40 ,156,0,1,,767,13.0
60897,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
43161,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
87252,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
37133,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
72647,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
28416,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
4657,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
31233,0,2088-05-18 04:48:41 ,156,0,1,,767,13.0
1659,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
16560,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
72558,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
40179,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
74672,2,2088-05-18 04:48:42 ,123,4,1,,974,7.0
81427,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
55094,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
28417,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
75473,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
16511,0,2088-05-18 04:48:42 ,156,0,1,,767,13.0
4659,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
46160,2,2088-05-18 04:48:43 ,123,4,1,,688,7.0
60789,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
63718,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
22516,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
87187,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
34188,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
69812,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
22515,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
19368,0,2088-05-18 04:48:43 ,156,0,1,,767,13.0
78520,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
57975,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
63719,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
46035,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
10568,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
25373,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
34189,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
69813,0,2088-05-18 04:48:44 ,156,0,1,,767,13.0
72627,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
51985,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
55095,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
34160,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
34162,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
7656,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
66713,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
34190,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
60790,0,2088-05-18 04:48:45 ,156,0,1,,767,13.0
55096,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
22517,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
7591,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
40106,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
40105,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
34161,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
69814,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
72628,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
37134,0,2088-05-18 04:48:46 ,156,0,1,,767,13.0
63770,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
19413,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
22493,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
75570,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
75569,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
7558,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
13500,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
69669,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
40180,0,2088-05-18 04:48:47 ,156,0,1,,767,13.0
87253,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
37259,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
84309,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
48958,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
60808,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
43204,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
31204,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
66640,0,2088-05-18 04:48:48 ,156,0,1,,767,13.0
78483,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
62794,2,2088-05-18 04:48:49 ,123,4,1,,974,7.0
43205,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
87254,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
57959,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
40108,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
40107,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
46161,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
7559,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
22537,0,2088-05-18 04:48:49 ,156,0,1,,767,13.0
16512,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
43162,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
75543,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
19532,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
72629,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
46162,2,2088-05-18 04:48:50 ,123,4,1,,688,7.0
75571,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
7560,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
4660,0,2088-05-18 04:48:50 ,156,0,1,,767,13.0
81337,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
7592,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
48959,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
40181,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
51986,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
37260,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
46163,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
51987,0,2088-05-18 04:48:51 ,156,0,1,,767,13.0
43163,0,2088-05-18 04:48:52 ,156,0,1,,767,13.0
